CELLX,CELLY,CLAT,CLONG,CX,CY
-38,-1947,-14.3735255,-170.2854418,-30780,-1577070
-37,-1947,-14.3735339,-170.2779302,-29970,-1577070
-36,-1947,-14.3735421,-170.2704186,-29160,-1577070
-35,-1947,-14.37355,-170.262907,-28350,-1577070
-34,-1947,-14.3735578,-170.2553953,-27540,-1577070
-33,-1947,-14.3735653,-170.2478837,-26730,-1577070
-32,-1947,-14.3735726,-170.2403721,-25920,-1577070
-31,-1947,-14.3735796,-170.2328605,-25110,-1577070
-30,-1947,-14.3735864,-170.2253489,-24300,-1577070
-29,-1947,-14.373593,-170.2178372,-23490,-1577070
-28,-1947,-14.3735994,-170.2103256,-22680,-1577070
-27,-1947,-14.3736056,-170.202814,-21870,-1577070
-26,-1947,-14.3736115,-170.1953024,-21060,-1577070
-25,-1947,-14.3736172,-170.1877907,-20250,-1577070
-24,-1947,-14.3736227,-170.1802791,-19440,-1577070
-23,-1947,-14.373628,-170.1727675,-18630,-1577070
-22,-1947,-14.373633,-170.1652558,-17820,-1577070
-21,-1947,-14.3736378,-170.1577442,-17010,-1577070
-20,-1947,-14.3736424,-170.1502326,-16200,-1577070
-19,-1947,-14.3736468,-170.142721,-15390,-1577070
-18,-1947,-14.3736509,-170.1352093,-14580,-1577070
-17,-1947,-14.3736548,-170.1276977,-13770,-1577070
-16,-1947,-14.3736585,-170.1201861,-12960,-1577070
-15,-1947,-14.373662,-170.1126745,-12150,-1577070
-14,-1947,-14.3736653,-170.1051628,-11340,-1577070
-13,-1947,-14.3736683,-170.0976512,-10530,-1577070
-12,-1947,-14.3736711,-170.0901396,-9720,-1577070
-11,-1947,-14.3736737,-170.0826279,-8910,-1577070
-10,-1947,-14.373676,-170.0751163,-8100,-1577070
-9,-1947,-14.3736781,-170.0676047,-7290,-1577070
-8,-1947,-14.37368,-170.060093,-6480,-1577070
-7,-1947,-14.3736817,-170.0525814,-5670,-1577070
-6,-1947,-14.3736832,-170.0450698,-4860,-1577070
-5,-1947,-14.3736844,-170.0375582,-4050,-1577070
-4,-1947,-14.3736854,-170.0300465,-3240,-1577070
-3,-1947,-14.3736862,-170.0225349,-2430,-1577070
-2,-1947,-14.3736868,-170.0150233,-1620,-1577070
-1,-1947,-14.3736871,-170.0075116,-810,-1577070
0,-1947,-14.3736872,-170,0,-1577070
1,-1947,-14.3736871,-169.9924884,810,-1577070
2,-1947,-14.3736868,-169.9849767,1620,-1577070
3,-1947,-14.3736862,-169.9774651,2430,-1577070
4,-1947,-14.3736854,-169.9699535,3240,-1577070
5,-1947,-14.3736844,-169.9624418,4050,-1577070
6,-1947,-14.3736832,-169.9549302,4860,-1577070
7,-1947,-14.3736817,-169.9474186,5670,-1577070
8,-1947,-14.37368,-169.939907,6480,-1577070
9,-1947,-14.3736781,-169.9323953,7290,-1577070
10,-1947,-14.373676,-169.9248837,8100,-1577070
11,-1947,-14.3736737,-169.9173721,8910,-1577070
12,-1947,-14.3736711,-169.9098604,9720,-1577070
13,-1947,-14.3736683,-169.9023488,10530,-1577070
14,-1947,-14.3736653,-169.8948372,11340,-1577070
15,-1947,-14.373662,-169.8873255,12150,-1577070
16,-1947,-14.3736585,-169.8798139,12960,-1577070
17,-1947,-14.3736548,-169.8723023,13770,-1577070
18,-1947,-14.3736509,-169.8647907,14580,-1577070
19,-1947,-14.3736468,-169.857279,15390,-1577070
20,-1947,-14.3736424,-169.8497674,16200,-1577070
21,-1947,-14.3736378,-169.8422558,17010,-1577070
22,-1947,-14.373633,-169.8347442,17820,-1577070
23,-1947,-14.373628,-169.8272325,18630,-1577070
24,-1947,-14.3736227,-169.8197209,19440,-1577070
25,-1947,-14.3736172,-169.8122093,20250,-1577070
26,-1947,-14.3736115,-169.8046976,21060,-1577070
27,-1947,-14.3736056,-169.797186,21870,-1577070
28,-1947,-14.3735994,-169.7896744,22680,-1577070
29,-1947,-14.373593,-169.7821628,23490,-1577070
30,-1947,-14.3735864,-169.7746511,24300,-1577070
31,-1947,-14.3735796,-169.7671395,25110,-1577070
32,-1947,-14.3735726,-169.7596279,25920,-1577070
33,-1947,-14.3735653,-169.7521163,26730,-1577070
34,-1947,-14.3735578,-169.7446047,27540,-1577070
35,-1947,-14.37355,-169.737093,28350,-1577070
36,-1947,-14.3735421,-169.7295814,29160,-1577070
37,-1947,-14.3735339,-169.7220698,29970,-1577070
38,-1947,-14.3735255,-169.7145582,30780,-1577070
39,-1947,-14.3735169,-169.7070465,31590,-1577070
40,-1947,-14.3735081,-169.6995349,32400,-1577070
41,-1947,-14.373499,-169.6920233,33210,-1577070
42,-1947,-14.3734897,-169.6845117,34020,-1577070
43,-1947,-14.3734802,-169.6770001,34830,-1577070
44,-1947,-14.3734704,-169.6694885,35640,-1577070
45,-1947,-14.3734605,-169.6619768,36450,-1577070
46,-1947,-14.3734503,-169.6544652,37260,-1577070
47,-1947,-14.3734399,-169.6469536,38070,-1577070
48,-1947,-14.3734292,-169.639442,38880,-1577070
49,-1947,-14.3734184,-169.6319304,39690,-1577070
50,-1947,-14.3734073,-169.6244188,40500,-1577070
51,-1947,-14.373396,-169.6169072,41310,-1577070
52,-1947,-14.3733845,-169.6093955,42120,-1577070
53,-1947,-14.3733727,-169.6018839,42930,-1577070
54,-1947,-14.3733607,-169.5943723,43740,-1577070
55,-1947,-14.3733485,-169.5868607,44550,-1577070
56,-1947,-14.3733361,-169.5793491,45360,-1577070
57,-1947,-14.3733234,-169.5718375,46170,-1577070
58,-1947,-14.3733106,-169.5643259,46980,-1577070
59,-1947,-14.3732975,-169.5568143,47790,-1577070
60,-1947,-14.3732841,-169.5493027,48600,-1577070
61,-1947,-14.3732706,-169.5417911,49410,-1577070
62,-1947,-14.3732568,-169.5342795,50220,-1577070
63,-1947,-14.3732428,-169.5267679,51030,-1577070
64,-1947,-14.3732286,-169.5192563,51840,-1577070
65,-1947,-14.3732142,-169.5117447,52650,-1577070
66,-1947,-14.3731995,-169.5042331,53460,-1577070
67,-1947,-14.3731846,-169.4967215,54270,-1577070
68,-1947,-14.3731695,-169.4892099,55080,-1577070
69,-1947,-14.3731541,-169.4816983,55890,-1577070
70,-1947,-14.3731386,-169.4741867,56700,-1577070
71,-1947,-14.3731228,-169.4666751,57510,-1577070
72,-1947,-14.3731068,-169.4591635,58320,-1577070
73,-1947,-14.3730905,-169.4516519,59130,-1577070
74,-1947,-14.3730741,-169.4441403,59940,-1577070
75,-1947,-14.3730574,-169.4366287,60750,-1577070
76,-1947,-14.3730405,-169.4291171,61560,-1577070
77,-1947,-14.3730234,-169.4216055,62370,-1577070
78,-1947,-14.373006,-169.4140939,63180,-1577070
79,-1947,-14.3729884,-169.4065823,63990,-1577070
80,-1947,-14.3729706,-169.3990708,64800,-1577070
81,-1947,-14.3729526,-169.3915592,65610,-1577070
82,-1947,-14.3729344,-169.3840476,66420,-1577070
83,-1947,-14.3729159,-169.376536,67230,-1577070
84,-1947,-14.3728972,-169.3690244,68040,-1577070
85,-1947,-14.3728783,-169.3615128,68850,-1577070
86,-1947,-14.3728591,-169.3540013,69660,-1577070
87,-1947,-14.3728397,-169.3464897,70470,-1577070
88,-1947,-14.3728201,-169.3389781,71280,-1577070
89,-1947,-14.3728003,-169.3314665,72090,-1577070
-113,-1946,-14.3649384,-170.8487849,-91530,-1576260
-112,-1946,-14.3649636,-170.8412736,-90720,-1576260
-111,-1946,-14.3649885,-170.8337623,-89910,-1576260
-110,-1946,-14.3650133,-170.826251,-89100,-1576260
-109,-1946,-14.3650378,-170.8187397,-88290,-1576260
-108,-1946,-14.3650621,-170.8112283,-87480,-1576260
-107,-1946,-14.3650862,-170.803717,-86670,-1576260
-106,-1946,-14.36511,-170.7962057,-85860,-1576260
-105,-1946,-14.3651336,-170.7886944,-85050,-1576260
-104,-1946,-14.365157,-170.781183,-84240,-1576260
-103,-1946,-14.3651802,-170.7736717,-83430,-1576260
-102,-1946,-14.3652032,-170.7661604,-82620,-1576260
-101,-1946,-14.3652259,-170.7586491,-81810,-1576260
-100,-1946,-14.3652484,-170.7511377,-81000,-1576260
-99,-1946,-14.3652707,-170.7436264,-80190,-1576260
-98,-1946,-14.3652927,-170.7361151,-79380,-1576260
-97,-1946,-14.3653146,-170.7286037,-78570,-1576260
-96,-1946,-14.3653362,-170.7210924,-77760,-1576260
-95,-1946,-14.3653576,-170.7135811,-76950,-1576260
-94,-1946,-14.3653787,-170.7060697,-76140,-1576260
-93,-1946,-14.3653996,-170.6985584,-75330,-1576260
-92,-1946,-14.3654204,-170.691047,-74520,-1576260
-91,-1946,-14.3654408,-170.6835357,-73710,-1576260
-90,-1946,-14.3654611,-170.6760244,-72900,-1576260
-89,-1946,-14.3654812,-170.668513,-72090,-1576260
-88,-1946,-14.365501,-170.6610017,-71280,-1576260
-87,-1946,-14.3655206,-170.6534903,-70470,-1576260
-86,-1946,-14.3655399,-170.645979,-69660,-1576260
-85,-1946,-14.3655591,-170.6384676,-68850,-1576260
-84,-1946,-14.365578,-170.6309563,-68040,-1576260
-83,-1946,-14.3655967,-170.6234449,-67230,-1576260
-82,-1946,-14.3656152,-170.6159336,-66420,-1576260
-81,-1946,-14.3656334,-170.6084222,-65610,-1576260
-80,-1946,-14.3656514,-170.6009109,-64800,-1576260
-79,-1946,-14.3656693,-170.5933995,-63990,-1576260
-78,-1946,-14.3656868,-170.5858881,-63180,-1576260
-77,-1946,-14.3657042,-170.5783768,-62370,-1576260
-76,-1946,-14.3657213,-170.5708654,-61560,-1576260
-75,-1946,-14.3657382,-170.5633541,-60750,-1576260
-74,-1946,-14.3657549,-170.5558427,-59940,-1576260
-73,-1946,-14.3657714,-170.5483313,-59130,-1576260
-72,-1946,-14.3657876,-170.54082,-58320,-1576260
-71,-1946,-14.3658036,-170.5333086,-57510,-1576260
-70,-1946,-14.3658194,-170.5257973,-56700,-1576260
-69,-1946,-14.365835,-170.5182859,-55890,-1576260
-68,-1946,-14.3658503,-170.5107745,-55080,-1576260
-67,-1946,-14.3658654,-170.5032631,-54270,-1576260
-66,-1946,-14.3658803,-170.4957518,-53460,-1576260
-65,-1946,-14.365895,-170.4882404,-52650,-1576260
-64,-1946,-14.3659094,-170.480729,-51840,-1576260
-63,-1946,-14.3659236,-170.4732177,-51030,-1576260
-62,-1946,-14.3659376,-170.4657063,-50220,-1576260
-61,-1946,-14.3659514,-170.4581949,-49410,-1576260
-60,-1946,-14.3659649,-170.4506835,-48600,-1576260
-59,-1946,-14.3659783,-170.4431722,-47790,-1576260
-58,-1946,-14.3659914,-170.4356608,-46980,-1576260
-57,-1946,-14.3660042,-170.4281494,-46170,-1576260
-56,-1946,-14.3660169,-170.420638,-45360,-1576260
-55,-1946,-14.3660293,-170.4131267,-44550,-1576260
-54,-1946,-14.3660415,-170.4056153,-43740,-1576260
-53,-1946,-14.3660535,-170.3981039,-42930,-1576260
-52,-1946,-14.3660653,-170.3905925,-42120,-1576260
-51,-1946,-14.3660768,-170.3830811,-41310,-1576260
-50,-1946,-14.3660881,-170.3755697,-40500,-1576260
-49,-1946,-14.3660992,-170.3680584,-39690,-1576260
-48,-1946,-14.36611,-170.360547,-38880,-1576260
-47,-1946,-14.3661207,-170.3530356,-38070,-1576260
-46,-1946,-14.3661311,-170.3455242,-37260,-1576260
-45,-1946,-14.3661413,-170.3380128,-36450,-1576260
-44,-1946,-14.3661512,-170.3305014,-35640,-1576260
-43,-1946,-14.366161,-170.32299,-34830,-1576260
-42,-1946,-14.3661705,-170.3154787,-34020,-1576260
-41,-1946,-14.3661798,-170.3079673,-33210,-1576260
-40,-1946,-14.3661889,-170.3004559,-32400,-1576260
-39,-1946,-14.3661977,-170.2929445,-31590,-1576260
-38,-1946,-14.3662063,-170.2854331,-30780,-1576260
-37,-1946,-14.3662147,-170.2779217,-29970,-1576260
-36,-1946,-14.3662229,-170.2704103,-29160,-1576260
-35,-1946,-14.3662309,-170.2628989,-28350,-1576260
-34,-1946,-14.3662386,-170.2553875,-27540,-1576260
-33,-1946,-14.3662461,-170.2478761,-26730,-1576260
-32,-1946,-14.3662534,-170.2403647,-25920,-1576260
-31,-1946,-14.3662604,-170.2328534,-25110,-1576260
-30,-1946,-14.3662672,-170.225342,-24300,-1576260
-29,-1946,-14.3662738,-170.2178306,-23490,-1576260
-28,-1946,-14.3662802,-170.2103192,-22680,-1576260
-27,-1946,-14.3662864,-170.2028078,-21870,-1576260
-26,-1946,-14.3662923,-170.1952964,-21060,-1576260
-25,-1946,-14.366298,-170.187785,-20250,-1576260
-24,-1946,-14.3663035,-170.1802736,-19440,-1576260
-23,-1946,-14.3663088,-170.1727622,-18630,-1576260
-22,-1946,-14.3663138,-170.1652508,-17820,-1576260
-21,-1946,-14.3663186,-170.1577394,-17010,-1576260
-20,-1946,-14.3663232,-170.150228,-16200,-1576260
-19,-1946,-14.3663276,-170.1427166,-15390,-1576260
-18,-1946,-14.3663317,-170.1352052,-14580,-1576260
-17,-1946,-14.3663356,-170.1276938,-13770,-1576260
-16,-1946,-14.3663393,-170.1201824,-12960,-1576260
-15,-1946,-14.3663428,-170.112671,-12150,-1576260
-14,-1946,-14.3663461,-170.1051596,-11340,-1576260
-13,-1946,-14.3663491,-170.0976482,-10530,-1576260
-12,-1946,-14.3663519,-170.0901368,-9720,-1576260
-11,-1946,-14.3663545,-170.0826254,-8910,-1576260
-10,-1946,-14.3663568,-170.075114,-8100,-1576260
-9,-1946,-14.3663589,-170.0676026,-7290,-1576260
-8,-1946,-14.3663608,-170.0600912,-6480,-1576260
-7,-1946,-14.3663625,-170.0525798,-5670,-1576260
-6,-1946,-14.366364,-170.0450684,-4860,-1576260
-5,-1946,-14.3663652,-170.037557,-4050,-1576260
-4,-1946,-14.3663662,-170.0300456,-3240,-1576260
-3,-1946,-14.366367,-170.0225342,-2430,-1576260
-2,-1946,-14.3663676,-170.0150228,-1620,-1576260
-1,-1946,-14.3663679,-170.0075114,-810,-1576260
0,-1946,-14.366368,-170,0,-1576260
1,-1946,-14.3663679,-169.9924886,810,-1576260
2,-1946,-14.3663676,-169.9849772,1620,-1576260
3,-1946,-14.366367,-169.9774658,2430,-1576260
4,-1946,-14.3663662,-169.9699544,3240,-1576260
5,-1946,-14.3663652,-169.962443,4050,-1576260
6,-1946,-14.366364,-169.9549316,4860,-1576260
7,-1946,-14.3663625,-169.9474202,5670,-1576260
8,-1946,-14.3663608,-169.9399088,6480,-1576260
9,-1946,-14.3663589,-169.9323974,7290,-1576260
10,-1946,-14.3663568,-169.924886,8100,-1576260
11,-1946,-14.3663545,-169.9173746,8910,-1576260
12,-1946,-14.3663519,-169.9098632,9720,-1576260
13,-1946,-14.3663491,-169.9023518,10530,-1576260
14,-1946,-14.3663461,-169.8948404,11340,-1576260
15,-1946,-14.3663428,-169.887329,12150,-1576260
16,-1946,-14.3663393,-169.8798176,12960,-1576260
17,-1946,-14.3663356,-169.8723062,13770,-1576260
18,-1946,-14.3663317,-169.8647948,14580,-1576260
19,-1946,-14.3663276,-169.8572834,15390,-1576260
20,-1946,-14.3663232,-169.849772,16200,-1576260
21,-1946,-14.3663186,-169.8422606,17010,-1576260
22,-1946,-14.3663138,-169.8347492,17820,-1576260
23,-1946,-14.3663088,-169.8272378,18630,-1576260
24,-1946,-14.3663035,-169.8197264,19440,-1576260
25,-1946,-14.366298,-169.812215,20250,-1576260
26,-1946,-14.3662923,-169.8047036,21060,-1576260
27,-1946,-14.3662864,-169.7971922,21870,-1576260
28,-1946,-14.3662802,-169.7896808,22680,-1576260
29,-1946,-14.3662738,-169.7821694,23490,-1576260
30,-1946,-14.3662672,-169.774658,24300,-1576260
31,-1946,-14.3662604,-169.7671466,25110,-1576260
32,-1946,-14.3662534,-169.7596353,25920,-1576260
33,-1946,-14.3662461,-169.7521239,26730,-1576260
34,-1946,-14.3662386,-169.7446125,27540,-1576260
35,-1946,-14.3662309,-169.7371011,28350,-1576260
36,-1946,-14.3662229,-169.7295897,29160,-1576260
37,-1946,-14.3662147,-169.7220783,29970,-1576260
38,-1946,-14.3662063,-169.7145669,30780,-1576260
39,-1946,-14.3661977,-169.7070555,31590,-1576260
40,-1946,-14.3661889,-169.6995441,32400,-1576260
41,-1946,-14.3661798,-169.6920327,33210,-1576260
42,-1946,-14.3661705,-169.6845213,34020,-1576260
43,-1946,-14.366161,-169.67701,34830,-1576260
44,-1946,-14.3661512,-169.6694986,35640,-1576260
45,-1946,-14.3661413,-169.6619872,36450,-1576260
46,-1946,-14.3661311,-169.6544758,37260,-1576260
47,-1946,-14.3661207,-169.6469644,38070,-1576260
48,-1946,-14.36611,-169.639453,38880,-1576260
49,-1946,-14.3660992,-169.6319416,39690,-1576260
50,-1946,-14.3660881,-169.6244303,40500,-1576260
51,-1946,-14.3660768,-169.6169189,41310,-1576260
52,-1946,-14.3660653,-169.6094075,42120,-1576260
53,-1946,-14.3660535,-169.6018961,42930,-1576260
54,-1946,-14.3660415,-169.5943847,43740,-1576260
55,-1946,-14.3660293,-169.5868733,44550,-1576260
56,-1946,-14.3660169,-169.579362,45360,-1576260
57,-1946,-14.3660042,-169.5718506,46170,-1576260
58,-1946,-14.3659914,-169.5643392,46980,-1576260
59,-1946,-14.3659783,-169.5568278,47790,-1576260
60,-1946,-14.3659649,-169.5493165,48600,-1576260
61,-1946,-14.3659514,-169.5418051,49410,-1576260
62,-1946,-14.3659376,-169.5342937,50220,-1576260
63,-1946,-14.3659236,-169.5267823,51030,-1576260
64,-1946,-14.3659094,-169.519271,51840,-1576260
65,-1946,-14.365895,-169.5117596,52650,-1576260
66,-1946,-14.3658803,-169.5042482,53460,-1576260
67,-1946,-14.3658654,-169.4967369,54270,-1576260
68,-1946,-14.3658503,-169.4892255,55080,-1576260
69,-1946,-14.365835,-169.4817141,55890,-1576260
70,-1946,-14.3658194,-169.4742027,56700,-1576260
71,-1946,-14.3658036,-169.4666914,57510,-1576260
72,-1946,-14.3657876,-169.45918,58320,-1576260
73,-1946,-14.3657714,-169.4516687,59130,-1576260
74,-1946,-14.3657549,-169.4441573,59940,-1576260
75,-1946,-14.3657382,-169.4366459,60750,-1576260
76,-1946,-14.3657213,-169.4291346,61560,-1576260
77,-1946,-14.3657042,-169.4216232,62370,-1576260
78,-1946,-14.3656868,-169.4141119,63180,-1576260
79,-1946,-14.3656693,-169.4066005,63990,-1576260
80,-1946,-14.3656514,-169.3990891,64800,-1576260
81,-1946,-14.3656334,-169.3915778,65610,-1576260
82,-1946,-14.3656152,-169.3840664,66420,-1576260
83,-1946,-14.3655967,-169.3765551,67230,-1576260
84,-1946,-14.365578,-169.3690437,68040,-1576260
85,-1946,-14.3655591,-169.3615324,68850,-1576260
86,-1946,-14.3655399,-169.354021,69660,-1576260
87,-1946,-14.3655206,-169.3465097,70470,-1576260
88,-1946,-14.365501,-169.3389983,71280,-1576260
89,-1946,-14.3654812,-169.331487,72090,-1576260
-113,-1945,-14.3576192,-170.8487589,-91530,-1575450
-112,-1945,-14.3576444,-170.8412479,-90720,-1575450
-111,-1945,-14.3576694,-170.8337368,-89910,-1575450
-110,-1945,-14.3576941,-170.8262257,-89100,-1575450
-109,-1945,-14.3577186,-170.8187146,-88290,-1575450
-108,-1945,-14.3577429,-170.8112035,-87480,-1575450
-107,-1945,-14.357767,-170.8036924,-86670,-1575450
-106,-1945,-14.3577909,-170.7961813,-85860,-1575450
-105,-1945,-14.3578145,-170.7886702,-85050,-1575450
-104,-1945,-14.3578379,-170.7811591,-84240,-1575450
-103,-1945,-14.357861,-170.7736481,-83430,-1575450
-102,-1945,-14.357884,-170.766137,-82620,-1575450
-101,-1945,-14.3579067,-170.7586259,-81810,-1575450
-100,-1945,-14.3579292,-170.7511148,-81000,-1575450
-99,-1945,-14.3579515,-170.7436037,-80190,-1575450
-98,-1945,-14.3579736,-170.7360926,-79380,-1575450
-97,-1945,-14.3579954,-170.7285814,-78570,-1575450
-96,-1945,-14.358017,-170.7210703,-77760,-1575450
-95,-1945,-14.3580384,-170.7135592,-76950,-1575450
-94,-1945,-14.3580596,-170.7060481,-76140,-1575450
-93,-1945,-14.3580805,-170.698537,-75330,-1575450
-92,-1945,-14.3581012,-170.6910259,-74520,-1575450
-91,-1945,-14.3581217,-170.6835148,-73710,-1575450
-90,-1945,-14.358142,-170.6760037,-72900,-1575450
-89,-1945,-14.358162,-170.6684926,-72090,-1575450
-88,-1945,-14.3581818,-170.6609815,-71280,-1575450
-87,-1945,-14.3582014,-170.6534703,-70470,-1575450
-86,-1945,-14.3582208,-170.6459592,-69660,-1575450
-85,-1945,-14.3582399,-170.6384481,-68850,-1575450
-84,-1945,-14.3582588,-170.630937,-68040,-1575450
-83,-1945,-14.3582775,-170.6234259,-67230,-1575450
-82,-1945,-14.358296,-170.6159147,-66420,-1575450
-81,-1945,-14.3583143,-170.6084036,-65610,-1575450
-80,-1945,-14.3583323,-170.6008925,-64800,-1575450
-79,-1945,-14.3583501,-170.5933814,-63990,-1575450
-78,-1945,-14.3583677,-170.5858702,-63180,-1575450
-77,-1945,-14.358385,-170.5783591,-62370,-1575450
-76,-1945,-14.3584021,-170.570848,-61560,-1575450
-75,-1945,-14.358419,-170.5633368,-60750,-1575450
-74,-1945,-14.3584357,-170.5558257,-59940,-1575450
-73,-1945,-14.3584522,-170.5483146,-59130,-1575450
-72,-1945,-14.3584684,-170.5408034,-58320,-1575450
-71,-1945,-14.3584844,-170.5332923,-57510,-1575450
-70,-1945,-14.3585002,-170.5257812,-56700,-1575450
-69,-1945,-14.3585158,-170.51827,-55890,-1575450
-68,-1945,-14.3585311,-170.5107589,-55080,-1575450
-67,-1945,-14.3585462,-170.5032478,-54270,-1575450
-66,-1945,-14.3585611,-170.4957366,-53460,-1575450
-65,-1945,-14.3585758,-170.4882255,-52650,-1575450
-64,-1945,-14.3585902,-170.4807143,-51840,-1575450
-63,-1945,-14.3586045,-170.4732032,-51030,-1575450
-62,-1945,-14.3586184,-170.465692,-50220,-1575450
-61,-1945,-14.3586322,-170.4581809,-49410,-1575450
-60,-1945,-14.3586458,-170.4506698,-48600,-1575450
-59,-1945,-14.3586591,-170.4431586,-47790,-1575450
-58,-1945,-14.3586722,-170.4356475,-46980,-1575450
-57,-1945,-14.3586851,-170.4281363,-46170,-1575450
-56,-1945,-14.3586977,-170.4206252,-45360,-1575450
-55,-1945,-14.3587101,-170.413114,-44550,-1575450
-54,-1945,-14.3587223,-170.4056029,-43740,-1575450
-53,-1945,-14.3587343,-170.3980917,-42930,-1575450
-52,-1945,-14.3587461,-170.3905806,-42120,-1575450
-51,-1945,-14.3587576,-170.3830694,-41310,-1575450
-50,-1945,-14.3587689,-170.3755583,-40500,-1575450
-49,-1945,-14.35878,-170.3680471,-39690,-1575450
-48,-1945,-14.3587909,-170.3605359,-38880,-1575450
-47,-1945,-14.3588015,-170.3530248,-38070,-1575450
-46,-1945,-14.3588119,-170.3455136,-37260,-1575450
-45,-1945,-14.3588221,-170.3380025,-36450,-1575450
-44,-1945,-14.3588321,-170.3304913,-35640,-1575450
-43,-1945,-14.3588418,-170.3229802,-34830,-1575450
-42,-1945,-14.3588513,-170.315469,-34020,-1575450
-41,-1945,-14.3588606,-170.3079578,-33210,-1575450
-40,-1945,-14.3588697,-170.3004467,-32400,-1575450
-39,-1945,-14.3588785,-170.2929355,-31590,-1575450
-38,-1945,-14.3588871,-170.2854244,-30780,-1575450
-37,-1945,-14.3588955,-170.2779132,-29970,-1575450
-36,-1945,-14.3589037,-170.270402,-29160,-1575450
-35,-1945,-14.3589117,-170.2628909,-28350,-1575450
-34,-1945,-14.3589194,-170.2553797,-27540,-1575450
-33,-1945,-14.3589269,-170.2478686,-26730,-1575450
-32,-1945,-14.3589342,-170.2403574,-25920,-1575450
-31,-1945,-14.3589412,-170.2328462,-25110,-1575450
-30,-1945,-14.3589481,-170.2253351,-24300,-1575450
-29,-1945,-14.3589547,-170.2178239,-23490,-1575450
-28,-1945,-14.358961,-170.2103127,-22680,-1575450
-27,-1945,-14.3589672,-170.2028016,-21870,-1575450
-26,-1945,-14.3589731,-170.1952904,-21060,-1575450
-25,-1945,-14.3589788,-170.1877792,-20250,-1575450
-24,-1945,-14.3589843,-170.1802681,-19440,-1575450
-23,-1945,-14.3589896,-170.1727569,-18630,-1575450
